  0.49999999999950002E-14  0.49999999999950003E-07  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.55014244634262397E-07  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.60531342253629799E-07  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.66601721415695604E-07  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.73280867900594705E-07  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.80629831873968195E-07  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.88715785910767306E-07  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.97612638980413597E-07  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.10740171200539600E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.11817248116818700E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.13002339576061801E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.14306277805118599E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.15740981339545900E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.17319563963960101E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.19056454577460200E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.20967529079743001E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.23070255483402900E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.25383853578802602E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.27929470610918798E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.30730374573921300E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.33812166890278198E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.37203016418362599E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.40933916927486499E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.45038970393791400E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.49555698706436296E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.54525386633208195E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.59993459180401096E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.66009896796190396E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.72629692212633199E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.79913353102019600E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.87927455142061804E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.96745250545167103E-06  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.10644733761400299E-05  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.11712239744337099E-05  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.12886800450214699E-05  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.14179151850434800E-05  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.15601106572139100E-05  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.17165661870514300E-05  0.44759499352012782E+02   1
  0.49999999999950002E-14  0.18887118429089000E-05  0.44759499352012782E+02   1
