  0.00000000000000000E+00  0.49999999999950003E-07  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.55014244634262397E-07  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.60531342253629799E-07  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.66601721415695604E-07  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.73280867900594705E-07  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.80629831873968195E-07  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.88715785910767306E-07  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.97612638980413597E-07  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.10740171200539600E-06  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.11817248116818700E-06  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.13002339576061801E-06  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.14306277805118599E-06  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.15740981339545900E-06  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.17319563963960101E-06  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.19056454577460200E-06  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.20967529079743001E-06  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.23070255483402900E-06  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.25383853578802602E-06  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.27929470610918798E-06  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.30730374573921300E-06  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.33812166890278198E-06  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.37203016418362599E-06  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.40933916927486499E-06  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.45038970393791400E-06  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.49555698706436296E-06  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.54525386633208195E-06  0.44759499352012782E+02   1
  0.00000000000000000E+00  0.59993459180401096E-06  0.44759499352012782E+02   1
